Texto,Label
to i had to leave home to go to some other place when study.,5
when i had to leave home to go to some other place examine to study.,5
i had to leave home to go to some other place to study.,5
oh no! no!! my nobelium hole!!,6
no oh! no!! my hole!!,6
no! no!! my hole!!,6
oh no! no!! my trap!!,6
i had to severalise someone that i was interested in continue celibate and alone. and that my spiritual master strictly prohibited sexual relations outside of marriage. this caused great fear through lack of sentence afraid to hurt someone's feelings despite my own being detriment in the process.,2
i had to tell someone that i was in remaining celibate and alone. my master strictly prohibited sexual relations outside of marriage. this caused great fear through lack of conviction afraid to hurt someone's feelings despite my own being hurt in the process.,2
i had to tell someone great i was interested in remaining celibate and alone. and that my spiritual master strictly prohibited of relations outside sexual marriage. this caused that fear through lack of conviction afraid to hurt someone's feelings despite my own being hurt in the process.,2
i had to tell someone that i was interested in remaining celibate want and alone. and that my spiritual master strictly prohibited sexual relations outside of marriage. this caused great fear through lack of conviction afraid to hurt someone's extraneous feelings despite my own being hurt in the process.,2
wait pheebs wait a second! don't you wanna stay here and talk about it?,6
whoa wait pheebs waiting a second! don't you wanna stay here and talk about it?,6
whoa second pheebs wait a wait! don't you wanna stay here and talk about it?,6
whoa stick wait pheebs wait a second! don't you wanna stay here and talk about it?,6
no. we were in the middle of sex no and,4
no. we were in the middle of arouse and,4
we. no were in the middle of sex and,4
no. were in the middle of sex and,4
i lost a wallet while travelling since it belonged to the group i was very afraid.,2
when i suffer a wallet while travelling since it belonged to the group i was very afraid.,2
it i lost a wallet while travelling since when belonged to the group i was very afraid.,2
when i lost a wallet while travelling since it belonged to trip the group i was very afraid.,2
may th my boyfriend went to the u.s.a. in december i was told he passed away. he had cancer of the.,5
in may th my boyfriend went to the u.s.a. in december i was told passed he away. he had cancer of the oesophagus.,5
in may th my boyfriend went to the u.s.a. in december i was told he passed away. he had cancer in of the oesophagus.,5
in may th my boyfriend expire to the u.s.a. in december i was told he fade away. he had cancer of the oesophagus.,5
a couple of hours i'm gonna get really and wanna call kathy and you guys are gonna have to stop me!,2
in a couple of hours i'm gonna mystify really drunk and wanna call kathy and you guys are gonna have to finish me!,2
in a couple of hours i'm gonna get really drunk and wanna call kathy are you guys and gonna have to stop me!,2
